claim_id,Month,Make,Fault,PoliceReportFiled,WitnessPresent,Risk_Score,Risk_Level
10755,Jun,Pontiac,Policy Holder,No,No,0.7930770234932455,High
10756,Jun,Toyota,Third Party,No,No,0.004261840683643024,Low
10757,Jun,Pontiac,Policy Holder,No,No,0.5977400307822923,Medium
10758,May,Toyota,Policy Holder,No,No,0.22190394639165847,Low
10759,May,Pontiac,Policy Holder,No,No,0.6377380845400272,High
10760,May,Toyota,Policy Holder,No,No,0.19421530939189896,Low
10761,Apr,Pontiac,Third Party,No,No,0.07559310836735411,Low
10762,Apr,Chevrolet,Policy Holder,No,No,0.9793409772328694,High
10763,Apr,Honda,Policy Holder,No,No,0.15370137457748764,Low
10764,Apr,Pontiac,Third Party,No,No,0.06803436445587982,Low
10765,Apr,Mazda,Policy Holder,No,No,0.5614593033844947,Medium
10766,Apr,Toyota,Policy Holder,No,No,0.15576120948431837,Low
10767,Apr,Pontiac,Policy Holder,No,No,0.554190962719351,Medium
10768,Mar,Toyota,Third Party,No,No,0.09185079888827999,Low
10769,Apr,Pontiac,Policy Holder,No,No,0.5943682709984447,Medium
10770,Mar,Mazda,Policy Holder,No,No,0.09859284774732945,Low
10771,Mar,Toyota,Policy Holder,No,No,0.24004318221323773,Low
10772,Mar,Mazda,Policy Holder,No,No,0.8047236823365194,High
10773,Mar,Mazda,Policy Holder,No,No,0.39016740418805657,Medium
10774,Mar,Chevrolet,Policy Holder,No,No,0.7987072555354786,High
10775,Mar,Mazda,Policy Holder,No,No,0.5562458486284928,Medium
10776,Feb,Honda,Policy Holder,No,No,0.5976377514835619,Medium
10777,Feb,Pontiac,Policy Holder,No,No,0.7707371860687238,High
10778,Feb,Pontiac,Policy Holder,No,No,0.5892246382382673,Medium
10779,Feb,Pontiac,Third Party,No,No,0.005392376195797025,Low
10780,Feb,Toyota,Policy Holder,No,No,0.5174741755238051,Medium
10781,Feb,Chevrolet,Policy Holder,No,No,0.7900103451969457,High
10782,Jan,Pontiac,Policy Holder,No,No,0.5493111965986124,Medium
10783,Dec,Pontiac,Policy Holder,No,No,0.05834958071049422,Low
10784,Dec,Toyota,Policy Holder,No,No,0.581966447439473,Medium
10785,Nov,Honda,Third Party,No,Yes,0.053752218371016576,Low
10786,Jun,Ford,Third Party,Yes,No,0.03175376129403547,Low
10787,Jul,Honda,Policy Holder,No,No,0.6973628825865341,High
10788,Apr,Mazda,Policy Holder,No,No,0.09497663502265559,Low
10789,May,Mazda,Policy Holder,No,No,0.15260463098538735,Low
10790,May,Pontiac,Policy Holder,No,No,0.7088322787170518,High
10791,Nov,Honda,Policy Holder,No,No,0.300538083288173,Medium
10792,Apr,Mazda,Policy Holder,No,No,0.7076887259719936,High
10793,Sep,Toyota,Policy Holder,No,No,0.6829196181930407,High
10794,Jun,Pontiac,Third Party,No,No,0.003868327888026809,Low
10795,May,Toyota,Policy Holder,No,No,0.7409134214902547,High
10796,Apr,Mazda,Third Party,No,No,0.004185656236501621,Low
10797,Aug,Honda,Third Party,No,No,0.04295366567614272,Low
10798,Dec,Pontiac,Policy Holder,No,No,0.6198135376138212,High
10799,Nov,Toyota,Policy Holder,No,No,0.1763920859155876,Low
10800,Aug,Toyota,Policy Holder,No,No,0.6454267072027593,High
10801,Jul,VW,Policy Holder,No,No,0.014098362209792667,Low
10802,Jul,Chevrolet,Policy Holder,No,No,0.5529166462349906,Medium
10803,Oct,Honda,Policy Holder,No,No,0.5177509601570186,Medium
10804,Aug,Honda,Policy Holder,No,No,0.6803920429347768,High
10805,Aug,Mazda,Third Party,No,No,0.0031036224553687938,Low
10806,Sep,Honda,Policy Holder,No,No,0.8243453950800277,High
10807,Apr,Mazda,Policy Holder,No,No,0.0793322713571058,Low
10808,Oct,Pontiac,Third Party,No,No,0.006609531233305462,Low
10809,Sep,Pontiac,Policy Holder,No,No,0.08203084251925112,Low
10810,Jul,Chevrolet,Policy Holder,No,No,0.6455911140714831,High
10811,Nov,Ford,Policy Holder,No,No,0.47452565416065534,Medium
10812,Nov,Chevrolet,Policy Holder,No,No,0.5170029507594244,Medium
10813,Nov,Chevrolet,Policy Holder,No,No,0.9792790973446929,High
10814,Jun,Honda,Third Party,No,No,0.025520324139859937,Low
10815,Jun,Pontiac,Policy Holder,No,No,0.7121620999818749,High
10816,Mar,Mazda,Policy Holder,Yes,No,0.519015139984599,Medium
10817,Mar,Honda,Policy Holder,No,No,0.10213709225503945,Low
10818,Sep,Pontiac,Policy Holder,No,No,0.7761475722244014,High
10819,Jan,Toyota,Policy Holder,No,No,0.7848463986499965,High
10820,Feb,Chevrolet,Third Party,No,No,0.09572124745983362,Low
10821,Apr,Mazda,Third Party,No,No,0.09191197908983899,Low
10822,Aug,Honda,Policy Holder,No,No,0.08572862995643302,Low
10823,Jun,Chevrolet,Policy Holder,Yes,No,0.032069319653840585,Low
10824,Oct,Toyota,Policy Holder,No,No,0.14024169223511646,Low
10825,May,Honda,Policy Holder,No,No,0.10893989875495234,Low
10826,Mar,Pontiac,Policy Holder,No,No,0.692317715767512,High
10827,Mar,Mazda,Policy Holder,No,No,0.6795579540855298,High
10828,Mar,Pontiac,Policy Holder,No,No,0.5915406743793927,Medium
10829,Mar,Mazda,Policy Holder,No,No,0.6440225188201469,High
10830,Jan,Mazda,Policy Holder,No,No,0.832293815524067,High
10831,Jan,Mazda,Policy Holder,No,No,0.8171182894952131,High
10832,Jul,VW,Policy Holder,No,No,0.029375547675103572,Low
10833,Mar,Mazda,Policy Holder,No,No,0.16590960590718443,Low
10834,Feb,Toyota,Third Party,No,No,0.09795975410661013,Low
10835,Feb,Honda,Policy Holder,No,No,0.13322604023660456,Low
10836,Jan,Honda,Policy Holder,No,No,0.08603587008077213,Low
10837,Jan,Chevrolet,Policy Holder,No,No,0.12300521847964378,Low
10838,Mar,Honda,Policy Holder,No,No,0.6304498825659085,High
10839,Aug,Accura,Policy Holder,No,No,0.6153476751141879,High
10840,Oct,Pontiac,Policy Holder,No,No,0.6790313170146834,High
10841,Jul,Pontiac,Policy Holder,No,No,0.5839853127940283,Medium
10842,Jul,Honda,Policy Holder,No,No,0.4895085438420367,Medium
10843,Dec,VW,Policy Holder,No,No,0.22201364432881168,Low
10844,Oct,Toyota,Policy Holder,No,No,0.15919145367658052,Low
10845,Oct,Pontiac,Policy Holder,No,No,0.5851821948385527,Medium
10846,Mar,Honda,Policy Holder,No,No,0.6208623961234331,High
10847,Nov,Pontiac,Policy Holder,No,No,0.46235110856533485,Medium
10848,Jul,Chevrolet,Policy Holder,No,No,0.05615444423117495,Low
10849,Oct,Toyota,Third Party,No,No,0.05011394893672033,Low
10850,Oct,Pontiac,Policy Holder,No,No,0.06264600314254384,Low
10851,Mar,Chevrolet,Policy Holder,No,No,0.772148236752881,High
10852,Jul,Pontiac,Third Party,No,No,0.03302377345840752,Low
10853,Jul,Pontiac,Policy Holder,No,No,0.01856726661919017,Low
10854,Jun,Mazda,Policy Holder,No,No,0.8693086007110409,High
10855,Feb,Honda,Policy Holder,No,No,0.15691269987771111,Low
10856,Feb,Toyota,Policy Holder,No,No,0.7218495243757445,High
10857,Mar,Toyota,Policy Holder,No,No,0.21051002520115394,Low
10858,Apr,Honda,Policy Holder,No,No,0.1970847436059729,Low
10859,Apr,Toyota,Policy Holder,No,No,0.8063468752942722,High
10860,May,Honda,Third Party,No,No,0.04529755758754254,Low
10861,May,Chevrolet,Third Party,Yes,No,0.04293840897899421,Low
10862,May,Chevrolet,Third Party,No,No,0.0814449729127332,Low
10863,May,Pontiac,Policy Holder,No,No,0.12395718643597099,Low
10864,May,Pontiac,Policy Holder,No,No,0.8665205348785974,High
10865,Jun,Pontiac,Policy Holder,No,No,0.0842649675468813,Low
10866,Jun,Mazda,Policy Holder,No,No,0.619131654854421,High
10867,Jul,Mazda,Third Party,No,No,0.02502519335549749,Low
10868,Sep,Honda,Policy Holder,No,No,0.055255205615295226,Low
10869,Sep,Toyota,Third Party,No,No,0.06040567622393825,Low
10870,Sep,Toyota,Policy Holder,No,No,0.48359080057721365,Medium
10871,Oct,Honda,Third Party,No,No,0.036680797681684564,Low
10872,Oct,Pontiac,Policy Holder,No,No,0.12743188947273962,Low
10873,Nov,Ford,Policy Holder,No,No,0.6265155327969927,High
10874,Mar,Accura,Policy Holder,No,No,0.8053514032389163,High
10875,Dec,Honda,Policy Holder,No,No,0.5551300159084109,Medium
10876,Feb,Toyota,Policy Holder,No,No,0.5585929750973477,Medium
10877,Mar,Ford,Policy Holder,No,No,0.7393487802089564,High
10878,Mar,Toyota,Policy Holder,No,No,0.023683014632996796,Low
10879,Mar,Honda,Policy Holder,No,No,0.6208068603855679,High
10880,May,Toyota,Third Party,No,No,0.06531271414942878,Low
10881,Jul,Accura,Policy Holder,No,No,0.1588293118320793,Low
10882,Jul,Honda,Third Party,No,No,0.012619081912244734,Low
10883,Jul,Honda,Third Party,No,No,0.08573597260675188,Low
10884,Jul,Pontiac,Policy Holder,No,No,0.08369823309125507,Low
10885,Aug,Toyota,Third Party,No,No,0.0017828721802744113,Low
10886,Aug,Toyota,Policy Holder,No,No,0.08523758911038425,Low
10887,Aug,Honda,Policy Holder,Yes,No,0.7678647655961338,High
10888,Sep,Mazda,Policy Holder,No,No,0.09231013749432376,Low
10889,Oct,Toyota,Policy Holder,Yes,No,0.6348989691971005,High
10890,Mar,Mazda,Policy Holder,No,No,0.7603889328664821,High
10891,Nov,Toyota,Third Party,No,No,0.03237529588996242,Low
10892,Nov,Mazda,Policy Holder,No,No,0.41677013103011645,Medium
10893,Oct,Pontiac,Policy Holder,No,No,0.06816308007645025,Low
10894,Oct,Jaguar,Third Party,No,No,0.07663095921517099,Low
10895,Oct,Pontiac,Policy Holder,No,No,0.5084408806511884,Medium
10896,Mar,Pontiac,Policy Holder,No,No,0.7738161929637217,High
10897,Sep,Toyota,Policy Holder,No,No,0.0877337423745287,Low
10898,Sep,Toyota,Third Party,No,No,0.08293101586178722,Low
10899,Aug,Pontiac,Policy Holder,No,No,0.15515858625657045,Low
10900,Mar,Accura,Policy Holder,No,No,0.7974408462759089,High
10901,Aug,Dodge,Policy Holder,No,No,0.056799090530684576,Low
10902,Jul,Accura,Policy Holder,No,No,0.1666206639723909,Low
10903,Jul,Pontiac,Policy Holder,No,No,0.04409703870092052,Low
10904,Mar,Mazda,Policy Holder,No,No,0.7187643990235474,High
10905,Jul,Pontiac,Policy Holder,No,No,0.7401704910691089,High
10906,Mar,Honda,Third Party,No,No,0.12417338877766262,Low
10907,Jul,Honda,Policy Holder,No,No,0.06158013606940759,Low
10908,Jul,Toyota,Third Party,No,No,0.002228189610869464,Low
10909,Jul,Mazda,Policy Holder,No,No,0.4086407474877576,Medium
10910,Jun,Pontiac,Policy Holder,No,No,0.7139641480085006,High
10911,Jun,Honda,Policy Holder,No,No,0.14301407702575056,Low
10912,May,Toyota,Policy Holder,No,No,0.2217988645875574,Low
10913,May,Toyota,Third Party,No,No,0.004610821273728761,Low
10914,May,Pontiac,Policy Holder,No,No,0.1327800834749187,Low
10915,May,Mazda,Policy Holder,No,No,0.8379024797148512,High
10916,May,VW,Policy Holder,No,No,0.04349755194404077,Low
10917,Mar,Honda,Policy Holder,No,No,0.6938532656677879,High
10918,Apr,Toyota,Policy Holder,No,No,0.7806911199880163,High
10919,Mar,Ford,Policy Holder,No,No,0.8042329683652725,High
10920,Dec,Pontiac,Policy Holder,Yes,No,0.6881602200284764,High
10921,Nov,Accura,Policy Holder,No,No,0.6381038691672295,High
10922,Nov,Pontiac,Policy Holder,No,No,0.042283917985939445,Low
10923,Nov,Pontiac,Policy Holder,No,No,0.4063864901617715,Medium
10924,Oct,Chevrolet,Policy Holder,No,No,0.14047753731302648,Low
10925,Nov,Toyota,Policy Holder,No,No,0.4393976937087163,Medium
10926,Oct,Chevrolet,Policy Holder,No,No,0.11519451035925488,Low
10927,Mar,Pontiac,Third Party,No,No,0.050493270681673426,Low
10928,Mar,Mazda,Policy Holder,No,No,0.7149392578140019,High
10929,Sep,Honda,Third Party,No,No,0.04955102630146743,Low
10930,Sep,Toyota,Policy Holder,No,No,0.7178689523141578,High
10931,Mar,Toyota,Policy Holder,No,No,0.6194444125098655,High
10932,Jul,Pontiac,Policy Holder,No,No,0.10176499693118164,Low
10933,Mar,Mazda,Policy Holder,No,No,0.5774945981839754,Medium
10934,Jun,Honda,Policy Holder,No,No,0.6659496002365562,High
10935,Jun,Chevrolet,Third Party,No,No,0.004530386685609328,Low
10936,Jun,Accura,Policy Holder,No,No,0.12013497863603441,Low
10937,May,Pontiac,Policy Holder,No,No,0.09757007113909918,Low
10938,May,Toyota,Third Party,No,No,0.11566025874967448,Low
10939,May,Pontiac,Policy Holder,No,No,0.10667955269969985,Low
10940,May,Toyota,Third Party,No,No,0.005547454009834515,Low
10941,May,Mazda,Policy Holder,No,No,0.1012523662846155,Low
10942,May,Mazda,Policy Holder,No,No,0.4487060360353532,Medium
10943,Apr,Mazda,Third Party,No,No,0.05487692692577888,Low
10944,Apr,Honda,Third Party,No,No,0.07926924502178685,Low
10945,Apr,Ford,Policy Holder,No,No,0.8240251034995553,High
10946,Mar,Pontiac,Third Party,No,No,0.003419709982008165,Low
10947,Mar,Pontiac,Policy Holder,No,No,0.6057118855168571,High
10948,Feb,Chevrolet,Policy Holder,No,No,0.12944752611726862,Low
10949,Jan,Pontiac,Policy Holder,Yes,No,0.6483356456816005,High
10950,Jan,Pontiac,Policy Holder,No,No,0.5676256821447618,Medium
10951,Aug,Toyota,Third Party,No,No,0.08785907232224563,Low
10952,Aug,Toyota,Policy Holder,No,No,0.7906778994402602,High
10953,Aug,Pontiac,Third Party,No,No,0.05365802317464181,Low
10954,Nov,Pontiac,Policy Holder,No,No,0.6016663950985803,High
10955,Nov,Mazda,Policy Holder,No,No,0.06123202798285688,Low
10956,Oct,Pontiac,Policy Holder,No,No,0.7872379808479177,High
10957,Jan,Toyota,Policy Holder,No,No,0.7031510723921707,High
10958,Jul,Pontiac,Third Party,No,No,0.0025410409765975854,Low
10959,Aug,Toyota,Policy Holder,No,No,0.1279444634246413,Low
10960,Oct,Toyota,Policy Holder,No,No,0.10596965661560696,Low
10961,Oct,Ford,Policy Holder,No,No,0.19769898171700143,Low
10962,Dec,Honda,Policy Holder,No,No,0.10326244747634702,Low
10963,Dec,Dodge,Policy Holder,No,No,0.0210825167894968,Low
10964,Dec,Pontiac,Policy Holder,No,No,0.8005541502214752,High
10965,Dec,Mazda,Policy Holder,No,No,0.070376023300949,Low
10966,Jan,Toyota,Policy Holder,No,No,0.8306417595074036,High
10967,Jan,Toyota,Policy Holder,No,No,0.10854574528473357,Low
10968,Jun,Mazda,Policy Holder,No,No,0.04708951873144976,Low
10969,May,Honda,Policy Holder,No,No,0.6910138613663608,High
10970,Nov,Mazda,Policy Holder,Yes,No,0.052718753020551325,Low
10971,Nov,Mazda,Third Party,No,No,0.0016116666311481848,Low
10972,Nov,Ford,Policy Holder,No,No,0.4906072477407131,Medium
10973,Oct,Pontiac,Policy Holder,No,No,0.7469342156094092,High
10974,Nov,Pontiac,Policy Holder,No,No,0.5543114587546185,Medium
10975,Aug,Chevrolet,Policy Holder,No,No,0.06292355658997198,Low
10976,Mar,Pontiac,Third Party,No,No,0.04976479315686714,Low
10977,Mar,Pontiac,Third Party,No,No,0.06866176482073512,Low
10978,Feb,Pontiac,Policy Holder,No,No,0.6314808142125096,High
10979,Apr,Chevrolet,Policy Holder,No,No,0.14367681103434465,Low
10980,May,Pontiac,Policy Holder,Yes,No,0.17756356562652856,Low
10981,May,Mazda,Third Party,No,Yes,0.14783800130124955,Low
10982,May,Honda,Third Party,No,No,0.03674958343277257,Low
10983,May,Mazda,Third Party,No,No,0.003806484656656915,Low
10984,Jun,Ford,Policy Holder,No,No,0.6883868630686788,High
10985,Jun,Honda,Third Party,No,No,0.07471884084733829,Low
10986,Jun,VW,Policy Holder,No,No,0.03993290714938003,Low
10987,Jul,Toyota,Third Party,No,No,0.03904193586272656,Low
10988,Jul,Honda,Policy Holder,No,No,0.11558698571050764,Low
10989,Aug,Toyota,Policy Holder,No,No,0.82693380214942,High
10990,Sep,Toyota,Policy Holder,No,No,0.720222309070198,High
10991,Oct,Pontiac,Policy Holder,No,No,0.14473113672849994,Low
10992,Mar,Honda,Third Party,No,No,0.04036269645922925,Low
10993,Nov,Pontiac,Policy Holder,No,No,0.045036574681858635,Low
10994,Nov,Pontiac,Third Party,No,No,0.025534988912132007,Low
10995,Feb,Mazda,Third Party,No,No,0.1114231425703699,Low
10996,Mar,Mazda,Policy Holder,No,No,0.07131110978503911,Low
10997,Mar,Mazda,Policy Holder,Yes,No,0.6652430589405325,High
10998,Apr,Toyota,Policy Holder,No,No,0.627622251552265,High
10999,May,Saab,Policy Holder,No,No,0.8076172226469587,High
11000,May,Toyota,Policy Holder,No,No,0.12707152197094324,Low
11001,Mar,Honda,Policy Holder,No,No,0.8181687096075364,High
11002,Jul,Mazda,Third Party,Yes,No,0.015466155892107238,Low
11003,Aug,Pontiac,Policy Holder,No,No,0.570377002235794,Medium
11004,Aug,Toyota,Policy Holder,No,No,0.6617280010838005,High
11005,Nov,Pontiac,Policy Holder,No,No,0.03585579050280038,Low
11006,Nov,Toyota,Policy Holder,Yes,No,0.0874935000317109,Low
11007,Nov,Pontiac,Policy Holder,Yes,No,0.03342049569809393,Low
11008,Nov,Accura,Policy Holder,No,No,0.7052431234408861,High
11009,Nov,Pontiac,Third Party,No,No,0.024675987037400537,Low
11010,Oct,Mazda,Third Party,No,No,0.0020201140833445,Low
11011,Oct,Ford,Policy Holder,Yes,No,0.5502968697992395,Medium
11012,Jul,Mazda,Policy Holder,No,No,0.6332766153905972,High
11013,Jul,Pontiac,Policy Holder,No,No,0.5241276787800705,Medium
11014,Mar,Chevrolet,Policy Holder,No,No,0.6918065683369238,High
11015,Mar,VW,Third Party,No,No,0.0250773663380975,Low
11016,Jul,Saab,Policy Holder,No,No,0.7911567924400424,High
11017,Jun,Toyota,Policy Holder,No,No,0.9926871226628278,High
11018,Jun,Pontiac,Policy Holder,No,No,0.09430272569170743,Low
11019,Jun,Mazda,Policy Holder,No,No,0.10568131348664798,Low
11020,May,Pontiac,Third Party,Yes,No,0.0029302181143770903,Low
11021,May,Pontiac,Policy Holder,No,No,0.1483272315973042,Low
11022,May,Pontiac,Third Party,No,No,0.05257104925440096,Low
11023,Mar,Chevrolet,Policy Holder,No,No,0.8360588117769298,High
11024,Apr,Mazda,Policy Holder,No,No,0.13257199410143056,Low
11025,Mar,Toyota,Policy Holder,No,No,0.6974183832207052,High
11026,Mar,Mazda,Policy Holder,No,No,0.11869187718245232,Low
11027,Mar,Pontiac,Third Party,No,No,0.055038019535827716,Low
11028,Mar,Pontiac,Third Party,No,No,0.04399189474452169,Low
11029,Mar,Mazda,Policy Holder,No,No,0.5605429591838408,Medium
11030,Oct,Pontiac,Policy Holder,No,No,0.7821252446258481,High
11031,Oct,Chevrolet,Third Party,No,No,0.07245894884085671,Low
11032,Sep,Mazda,Policy Holder,No,No,0.4615712286237493,Medium
11033,Sep,Chevrolet,Third Party,No,No,0.07560129233252055,Low
11034,Mar,Pontiac,Policy Holder,No,No,0.4947232127130226,Medium
11035,Jul,Honda,Policy Holder,No,No,0.12105879518362493,Low
11036,Jun,Pontiac,Policy Holder,No,No,0.193025629736153,Low
11037,Jun,Pontiac,Policy Holder,No,No,0.14510526798625942,Low
11038,May,Toyota,Third Party,No,No,0.07282999586284643,Low
11039,May,Honda,Policy Holder,No,No,0.06241319014491643,Low
11040,Apr,Mazda,Policy Holder,No,No,0.5739999895505689,Medium
11041,Mar,Pontiac,Third Party,No,No,0.08290647774068946,Low
11042,Mar,Pontiac,Policy Holder,No,No,0.6574728506330777,High
11043,Apr,Mazda,Policy Holder,No,No,0.5876590082916396,Medium
11044,Mar,Mazda,Policy Holder,No,No,0.7209737674243987,High
11045,Feb,Toyota,Third Party,No,No,0.09863816414582807,Low
11046,Feb,Honda,Policy Holder,No,No,0.6864572844750467,High
11047,Feb,Pontiac,Policy Holder,No,No,0.4379676855591974,Medium
11048,Mar,Ford,Third Party,Yes,Yes,0.11021761302011487,Low
11049,Jan,Pontiac,Policy Holder,No,No,0.10564964090942772,Low
11050,Nov,Chevrolet,Policy Holder,No,No,0.0883995184817326,Low
11051,Aug,Mazda,Policy Holder,No,No,0.5457539100471178,Medium
11052,Aug,Chevrolet,Policy Holder,No,No,0.15291581455920922,Low
11053,Sep,Mazda,Policy Holder,No,No,0.44607786360789214,Medium
11054,Sep,Chevrolet,Policy Holder,No,No,0.5007816858491386,Medium
11055,Oct,Chevrolet,Policy Holder,No,No,0.6533371795471242,High
11056,Dec,VW,Policy Holder,No,No,0.03125898617724107,Low
11057,Sep,Mazda,Policy Holder,No,No,0.5361061615594811,Medium
11058,Aug,Mazda,Policy Holder,No,No,0.12762234937962905,Low
11059,Mar,Toyota,Third Party,No,No,0.06964273549049425,Low
11060,Jul,Toyota,Policy Holder,No,No,0.09641345142587207,Low
11061,Mar,Pontiac,Third Party,No,No,0.060289748913907114,Low
11062,Jan,Honda,Policy Holder,No,No,0.15229716640449073,Low
11063,Feb,Honda,Policy Holder,No,No,0.1532885842555941,Low
11064,Apr,Chevrolet,Policy Holder,No,No,0.5458033429610165,Medium
11065,Mar,Toyota,Third Party,No,No,0.12272830003939385,Low
11066,May,Pontiac,Policy Holder,No,No,0.10475364406901345,Low
11067,Aug,Pontiac,Third Party,No,No,0.047678965495677905,Low
11068,Aug,Pontiac,Policy Holder,Yes,No,0.555876581111919,Medium
11069,Oct,Pontiac,Policy Holder,No,No,0.08341026442382347,Low
11070,Mar,Chevrolet,Policy Holder,No,No,0.9321688175135031,High
11071,Nov,Mazda,Third Party,No,No,0.034017085309347966,Low
11072,Dec,Mercury,Policy Holder,No,No,0.7827168066431344,High
11073,Feb,Mercury,Policy Holder,No,No,0.7972850361422955,High
11074,Mar,Honda,Policy Holder,No,No,0.06649768783705176,Low
11075,Mar,Pontiac,Policy Holder,No,No,0.10528685817417298,Low
11076,Mar,Mazda,Third Party,No,No,0.04516488370366407,Low
11077,Mar,Toyota,Policy Holder,No,No,0.16833862808442793,Low
11078,Apr,Chevrolet,Policy Holder,No,No,0.08512619235236221,Low
11079,Mar,Mazda,Policy Holder,No,No,0.8603370413536725,High
11080,Dec,Mercury,Policy Holder,No,No,0.12950328668181624,Low
11081,Dec,Pontiac,Policy Holder,No,No,0.5763407028426898,Medium
11082,Dec,Pontiac,Third Party,No,No,0.015042097540364585,Low
11083,Nov,Toyota,Policy Holder,No,No,0.05296245591179124,Low
11084,Nov,Mazda,Third Party,No,No,0.016287564024472706,Low
11085,Nov,Toyota,Third Party,No,No,0.017131303477731598,Low
11086,Nov,Dodge,Policy Holder,No,No,0.2969378500774121,Low
11087,Mar,Accura,Policy Holder,No,No,0.7866248063358399,High
11088,Sep,Mazda,Policy Holder,No,No,0.5187230981906833,Medium
11089,Aug,Honda,Policy Holder,No,No,0.5241876461044113,Medium
11090,Aug,Honda,Third Party,No,No,0.032813882622981204,Low
11091,Mar,Honda,Third Party,No,No,0.08786466454890528,Low
11092,Mar,Chevrolet,Third Party,No,No,0.0982887366632071,Low
11093,Mar,Toyota,Third Party,No,No,0.16814278202064803,Low
11094,Dec,Toyota,Third Party,No,No,0.047500441851184884,Low
11095,Dec,Chevrolet,Third Party,No,No,0.037268811521110924,Low
11096,Dec,Toyota,Policy Holder,No,No,0.6551114398733788,High
11097,Dec,Honda,Third Party,No,No,0.026842136379524324,Low
11098,Nov,Chevrolet,Policy Holder,No,No,0.5845095622526731,Medium
11099,Nov,Honda,Policy Holder,No,No,0.0888696011543954,Low
11100,Nov,Chevrolet,Policy Holder,No,No,0.5192425564331178,Medium
11101,Oct,Toyota,Third Party,No,No,0.003331769163898709,Low
11102,Sep,Pontiac,Policy Holder,No,No,0.10541754307087142,Low
11103,Sep,Toyota,Policy Holder,No,No,0.7608522723864075,High
11104,Aug,Pontiac,Policy Holder,No,No,0.624601217936275,High
11105,Mar,Mazda,Policy Holder,No,No,0.6329990449952766,High
11106,Aug,Pontiac,Policy Holder,No,No,0.7775486971086646,High
11107,Jul,Toyota,Policy Holder,No,No,0.5636381049367071,Medium
11108,Mar,Mazda,Third Party,No,No,0.059234601819490876,Low
11109,Jul,VW,Third Party,No,No,0.011702794944256868,Low
11110,Jul,Honda,Policy Holder,No,No,0.4723639983624754,Medium
11111,May,Mazda,Policy Holder,No,No,0.6103145068023742,High
11112,Mar,Saab,Policy Holder,No,No,0.894147738109,High
11113,Mar,Toyota,Third Party,No,No,0.0039987186535968815,Low
11114,Mar,Accura,Policy Holder,No,No,0.8718114936338841,High
11115,Mar,Accura,Policy Holder,No,No,0.7300863524589314,High
11116,Feb,Toyota,Policy Holder,No,No,0.11108497038715302,Low
11117,Dec,Pontiac,Policy Holder,No,No,0.05154236268297219,Low
11118,Aug,Dodge,Policy Holder,No,No,0.06101478479075114,Low
11119,Dec,Chevrolet,Third Party,No,No,0.7405705277420258,High
11120,Dec,Toyota,Policy Holder,No,No,0.5356623986594179,Medium
11121,Jun,Mazda,Third Party,No,No,0.05208621104729491,Low
11122,Mar,Pontiac,Policy Holder,No,No,0.7921600100481822,High
11123,Sep,Mazda,Policy Holder,No,No,0.5800585363875276,Medium
11124,Mar,Pontiac,Policy Holder,No,No,0.7414143695444214,High
11125,Nov,Chevrolet,Policy Holder,No,No,0.04678233036600052,Low
11126,Oct,Honda,Policy Holder,No,No,0.702612772868135,High
11127,Apr,Honda,Policy Holder,No,No,0.06314563976883875,Low
11128,Apr,Pontiac,Policy Holder,No,No,0.18673621805946813,Low
11129,Jun,Pontiac,Third Party,No,No,0.003336066749350486,Low
11130,Jun,Pontiac,Policy Holder,Yes,Yes,0.7778668217155781,High
11131,Jul,Honda,Policy Holder,No,No,0.05122345223190057,Low
11132,Aug,Pontiac,Third Party,No,No,0.0568426372220993,Low
11133,Sep,Pontiac,Third Party,No,No,0.04993481451548078,Low
11134,Oct,Toyota,Policy Holder,No,No,0.13420489524816243,Low
11135,Oct,Pontiac,Third Party,No,No,0.034314912798230526,Low
11136,Nov,Pontiac,Policy Holder,No,No,0.5282752777872902,Medium
11137,Nov,Honda,Policy Holder,No,No,0.564254835034519,Medium
11138,Nov,Mazda,Policy Holder,No,No,0.36906654360528435,Medium
11139,Oct,Honda,Policy Holder,No,No,0.627341718404143,High
11140,Mar,Pontiac,Policy Holder,No,No,0.5458022546190855,Medium
11141,Apr,Toyota,Policy Holder,No,No,0.09963489838629257,Low
11142,Apr,Honda,Policy Holder,No,No,0.08390740998647005,Low
11143,Mar,Toyota,Policy Holder,No,No,0.7622160780430305,High
11144,Jun,Mazda,Policy Holder,No,No,0.8197570149996483,High
11145,Mar,Mazda,Third Party,No,No,0.046088441867077626,Low
11146,May,Nisson,Policy Holder,No,No,0.7362342188765255,High
11147,Jul,Pontiac,Third Party,No,No,0.03521891080119073,Low
11148,Aug,Mazda,Third Party,No,No,0.036426952437269185,Low
11149,Nov,Toyota,Third Party,No,No,0.02870973814106302,Low
11150,Dec,Pontiac,Policy Holder,No,No,0.012147009868628898,Low
11151,Dec,Ford,Policy Holder,No,No,0.7323288837583121,High
11152,Nov,Toyota,Policy Holder,No,No,0.32813002610678554,Medium
11153,Jan,Honda,Policy Holder,No,No,0.15721695880292094,Low
11154,Jan,Chevrolet,Policy Holder,No,No,0.7880243641853452,High
11155,Mar,VW,Policy Holder,No,No,0.5067872028317405,Medium
11156,Mar,Accura,Policy Holder,No,No,0.26723591537422564,Low
11157,May,Mazda,Policy Holder,No,No,0.11051914396264562,Low
11158,Jun,Pontiac,Policy Holder,No,No,0.618451469439305,High
11159,Mar,Mazda,Third Party,No,No,0.07519756566045037,Low
